Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time
2022-09-07,Pull Up,Back,5.0,kgs,6,,,
2022-09-07,Pull Up,Back,5.0,kgs,5,,,
2022-09-07,Plate Loaded Row Reardelt,Shoulders,40.0,kgs,10,,,
2022-09-07,Plate Loaded Row Reardelt,Shoulders,50.0,kgs,10,,,
2022-09-07,Plate Loaded Row Reardelt,Shoulders,60.0,kgs,10,,,
2022-09-07,Plate Loaded Leg Press,Legs,260.0,kgs,15,,,
2022-09-07,Plate Loaded Leg Press,Legs,270.0,kgs,15,,,
2022-09-07,Plate Loaded Leg Press,Legs,280.0,kgs,15,,,
2022-09-07,Standing Calf Raise,Legs,200.0,kgs,8,,,
2022-09-07,Standing Calf Raise,Legs,200.0,kgs,8,,,
2022-09-07,Standing Calf Raise,Legs,200.0,kgs,8,,,
2022-09-07,Standing Calf Raise,Legs,200.0,kgs,8,,,
2022-09-07,Cable Upright Row,Back,55.0,kgs,15,,,
2022-09-07,Cable Upright Row,Back,55.0,kgs,15,,,
2022-09-07,Cable Upright Row,Back,57.3,kgs,15,,,
2022-09-07,Dumbbell Hammer Curl,Biceps,22.5,kgs,10,,,
2022-09-07,Dumbbell Hammer Curl,Biceps,22.5,kgs,10,,,
2022-09-07,Dumbbell Hammer Curl,Biceps,22.5,kgs,10,,,
2022-09-07,Dumbbell Hammer Curl,Biceps,20.0,kgs,10,,,
2022-09-10,Sumo Deadlift,Back,0.0,kgs,10,,,
2022-09-10,Sumo Deadlift,Back,40.0,kgs,5,,,
2022-09-10,Sumo Deadlift,Back,80.0,kgs,3,,,
2022-09-10,Sumo Deadlift,Back,130.0,kgs,5,,,
2022-09-10,Sumo Deadlift,Back,135.0,kgs,2,,,
2022-09-10,Sumo Deadlift,Back,132.5,kgs,1,,,
2022-09-10,Dip,Chest,0.0,kgs,8,,,
2022-09-10,Leg Extension Machine,Legs,84.0,kgs,20,,,
2022-09-10,Leg Extension Machine,Legs,84.0,kgs,20,,,
2022-09-10,Leg Extension Machine,Legs,84.0,kgs,20,,,
2022-09-10,Dip,Chest,22.5,kgs,8,,,
2022-09-10,Dip,Chest,22.5,kgs,6,,,
2022-09-10,Dip,Chest,22.5,kgs,6,,,
2022-09-10,One Arm High Cable Row,Back,30.0,kgs,12,,,
2022-09-10,One Arm High Cable Row,Back,32.5,kgs,11,,,
2022-09-10,One Arm High Cable Row,Back,32.5,kgs,8,,,
2022-09-10,Triceps Pushdown Single Arm Underhand Grip,Triceps,8.0,kgs,15,,,
2022-09-10,Triceps Pushdown Single Arm Underhand Grip,Triceps,10.0,kgs,12,,,
2022-09-10,Cable Lateral Raises,Shoulders,8.0,kgs,11,,,
2022-09-10,Cable Lateral Raises,Shoulders,7.0,kgs,15,,,
2022-09-10,Cable Lateral Raises,Shoulders,8.0,kgs,8,,,
2022-09-10,Bent over Barbell Row Rear delt,Shoulders,30.0,kgs,15,,,
2022-09-10,Bent over Barbell Row Rear delt,Shoulders,40.0,kgs,15,,,
2022-09-10,Bent over Barbell Row Rear delt,Shoulders,40.0,kgs,13,,,
2022-09-13,Shoulder Press Weighted,Shoulders,28.0,kgs,12,,,
2022-09-13,Shoulder Press Weighted,Shoulders,63.0,kgs,6,,,
2022-09-13,Shoulder Press Weighted,Shoulders,77.0,kgs,6,,,
2022-09-13,Shoulder Press Weighted,Shoulders,77.0,kgs,1,,,
2022-09-13,Shoulder Press Weighted,Shoulders,77.0,kgs,4,,,
2022-09-13,Lateral Dumbbell Raise,Shoulders,20.4,kgs,15,,,
2022-09-13,Lateral Dumbbell Raise,Shoulders,20.4,kgs,15,,,
2022-09-13,Lateral Dumbbell Raise,Shoulders,20.4,kgs,15,,,
2022-09-13,Single Arm Cable Lat Row,Back,35.0,kgs,12,,,
2022-09-13,Single Arm Cable Lat Row,Back,35.0,kgs,12,,,
2022-09-13,Single Arm Cable Lat Row,Back,37.4,kgs,12,,,
2022-09-13,Lying Leg Curl Machine,Legs,63.0,kgs,8,,,
2022-09-13,Lying Leg Curl Machine,Legs,56.0,kgs,12,,,
2022-09-13,Lying Leg Curl Machine,Legs,56.0,kgs,8,,,
2022-09-13,Dumbbell Concentration Curl,Biceps,18.1,kgs,12,,,
2022-09-13,Dumbbell Concentration Curl,Biceps,18.1,kgs,12,,,
2022-09-13,Dumbbell Concentration Curl,Biceps,18.1,kgs,9,,,
2022-09-13,Push Up,Chest,0.0,kgs,23,,,
2022-09-13,Push Up,Chest,0.0,kgs,20,,,
2022-09-13,Cabel Weighted Crunches,Abs,35.1,kgs,15,,,
2022-09-13,Cabel Weighted Crunches,Abs,35.1,kgs,15,,,
2022-09-13,Cabel Weighted Crunches,Abs,35.1,kgs,12,,,
2022-09-14,Barbell Front Squat,Legs,0.0,kgs,12,,,
2022-09-14,Barbell Front Squat,Legs,40.0,kgs,6,,,
2022-09-14,Barbell Front Squat,Legs,85.0,kgs,4,,,
2022-09-14,Smith Maschine Squat,Legs,70.0,kgs,4,,,
2022-09-14,Smith Maschine Squat,Legs,80.0,kgs,4,,,
2022-09-14,Smith Maschine Squat,Legs,90.0,kgs,4,,,
2022-09-14,Smith Machine Incline Press,Chest,40.0,kgs,8,,,
2022-09-14,Smith Machine Incline Press,Chest,60.0,kgs,3,,,
2022-09-14,Smith Machine Incline Press,Chest,55.0,kgs,8,,,
2022-09-14,Smith Machine Incline Press,Chest,55.0,kgs,8,,,
2022-09-14,Lying Leg Curl Machine,Legs,56.0,kgs,12,,,
2022-09-14,Lying Leg Curl Machine,Legs,56.0,kgs,10,,,
2022-09-14,Lying Leg Curl Machine,Legs,56.0,kgs,8,,,
2022-09-14,Lat Pulldown,Back,44.0,kgs,15,,,
2022-09-14,Lat Pulldown,Back,44.0,kgs,20,,,
2022-09-14,Lat Pulldown,Back,44.0,kgs,18,,,
2022-09-14,Barbell Curl,Biceps,20.0,kgs,6,,,
2022-09-14,Seated Machine Curl,Biceps,49.0,kgs,3,,,
2022-09-14,Seated Machine Curl,Biceps,56.0,kgs,9,,,
2022-09-14,Seated Machine Curl,Biceps,49.0,kgs,12,,,
2022-09-14,Seated Machine Curl,Biceps,49.0,kgs,12,,,
2022-09-14,Hanging Leg Raises,Abs,0.0,kgs,12,,,
2022-09-14,Hanging Leg Raises,Abs,0.0,kgs,12,,,
2022-09-14,Hanging Leg Raises,Abs,0.0,kgs,12,,,
2022-09-15,Flat Barbell Bench Press,Chest,0.0,kgs,12,,,
2022-09-15,Flat Barbell Bench Press,Chest,40.0,kgs,6,,,
2022-09-15,Flat Barbell Bench Press,Chest,60.0,kgs,3,,,
2022-09-15,Flat Barbell Bench Press,Chest,80.0,kgs,3,,,
2022-09-15,Flat Barbell Bench Press,Chest,90.0,kgs,3,,,
2022-09-15,Flat Barbell Bench Press,Chest,95.0,kgs,2,,,
2022-09-15,RDL,Back,90.0,kgs,12,,,
2022-09-15,RDL,Back,90.0,kgs,12,,,
2022-09-15,RDL,Back,90.0,kgs,6,,,
2022-09-15,Low To High Cable Fly,Chest,8.0,kgs,15,,,
2022-09-15,Low To High Cable Fly,Chest,10.0,kgs,15,,,
2022-09-15,Low To High Cable Fly,Chest,10.0,kgs,15,,,
2022-09-15,Chest Supported Row Dumbbell,Shoulders,22.6,kgs,15,,,
2022-09-15,Chest Supported Row Dumbbell,Shoulders,22.6,kgs,15,,,
2022-09-15,Chest Supported Row Dumbbell,Shoulders,22.6,kgs,15,,,
2022-09-15,Standing Arnold Press,Shoulders,20.4,kgs,12,,,
2022-09-15,Standing Arnold Press,Shoulders,20.4,kgs,8,,,
2022-09-15,Standing Arnold Press,Shoulders,20.4,kgs,8,,,
2022-09-15,Triceps Pushdown Single Arm Underhand Grip,Triceps,5.6,kgs,15,,,
2022-09-15,Smith Machine Shrugs,Back,40.0,kgs,15,,,
2022-09-15,Triceps Pushdown Single Arm Underhand Grip,Triceps,7.9,kgs,15,,,
2022-09-15,Smith Machine Shrugs,Back,70.0,kgs,15,,,
2022-09-15,Triceps Pushdown Single Arm Underhand Grip,Triceps,10.2,kgs,15,,,
2022-09-15,Smith Machine Shrugs,Back,80.0,kgs,15,,,
2022-09-26,Barbell Front Squat,Legs,0.0,kgs,12,,,
2022-09-26,Barbell Front Squat,Legs,40.0,kgs,6,,,
2022-09-26,Barbell Front Squat,Legs,60.0,kgs,3,,,
2022-09-26,Barbell Front Squat,Legs,60.0,kgs,3,,,
2022-09-26,Barbell Front Squat,Legs,85.0,kgs,4,,,
2022-09-26,Barbell Front Squat,Legs,87.5,kgs,4,,,
2022-09-26,Barbell Front Squat,Legs,90.0,kgs,4,,,
2022-09-26,Barbell Hip Thrust,Legs,90.0,kgs,15,,,
2022-09-26,Barbell Hip Thrust,Legs,95.0,kgs,15,,,
2022-09-26,Barbell Hip Thrust,Legs,100.0,kgs,15,,,
2022-09-26,Barbell Hip Thrust,Legs,110.0,kgs,15,,,
2022-09-26,Contralateral Bulgarian Split Squats,Legs,32.5,kgs,10,,,
2022-09-26,Contralateral Bulgarian Split Squats,Legs,35.0,kgs,10,,,
2022-09-26,Contralateral Bulgarian Split Squats,Legs,37.5,kgs,10,,,
2022-09-26,Seated Leg Curl Machine,Legs,69.3,kgs,12,,,
2022-09-26,Seated Leg Curl Machine,Legs,69.3,kgs,12,,,
2022-09-26,Seated Leg Curl Machine,Legs,69.3,kgs,12,,,
2022-09-26,Standing Smith Machine Calf Raises,Legs,40.0,kgs,12,,,
2022-09-26,Standing Smith Machine Calf Raises,Legs,60.0,kgs,10,,,
2022-09-26,Standing Smith Machine Calf Raises,Legs,80.0,kgs,10,,,
2022-09-26,Standing Smith Machine Calf Raises,Legs,90.0,kgs,10,,,
2022-09-26,Hanging Leg Raises,Abs,0.0,kgs,12,,,
2022-09-26,Hanging Leg Raises,Abs,0.0,kgs,12,,,
2022-09-26,Hanging Leg Raises,Abs,0.0,kgs,12,,,
2022-09-27,Plate Loaded Overhead Press,Shoulders,50.0,kgs,10,,,
2022-09-27,Plate Loaded Overhead Press,Shoulders,110.0,kgs,6,,,
2022-09-27,Plate Loaded Overhead Press,Shoulders,130.0,kgs,6,,,
2022-09-27,Plate Loaded Overhead Press,Shoulders,132.5,kgs,5,,,
2022-09-27,Plate Loaded Overhead Press,Shoulders,132.5,kgs,4,,,
2022-09-27,Incline Dumbbell Bench Press,Chest,17.5,kgs,10,,,
2022-09-27,Incline Dumbbell Bench Press,Chest,35.0,kgs,7,,,
2022-09-27,Incline Dumbbell Bench Press,Chest,32.5,kgs,7,,,
2022-09-27,Incline Dumbbell Bench Press,Chest,32.5,kgs,7,,,
2022-09-27,Incline Dumbbell Bench Press,Chest,32.5,kgs,5,,,
2022-09-27,Cable Y Raises,Shoulders,15.0,kgs,6,,,
2022-09-27,Cable Y Raises,Shoulders,10.0,kgs,15,,,
2022-09-27,Cable Y Raises,Shoulders,10.0,kgs,12,,,
2022-09-27,Cable Y Raises,Shoulders,10.0,kgs,11,,,
2022-09-27,Butterfly's,Chest,58.5,kgs,12,,,
2022-09-27,Butterfly's,Chest,72.5,kgs,9,,,
2022-09-27,Butterfly's,Chest,65.5,kgs,5,,,
2022-09-27,Butterfly's,Chest,58.5,kgs,8,,,
2022-09-27,Cable Face Pull,Shoulders,35.0,kgs,20,,,
2022-09-27,Cable Face Pull,Shoulders,30.0,kgs,17,,,
2022-09-27,Cable Face Pull,Shoulders,30.0,kgs,20,,,
2022-09-27,Dumbbell Overhead Triceps Extension,Triceps,15.0,kgs,13,,,
2022-09-27,Dumbbell Overhead Triceps Extension,Triceps,10.0,kgs,11,,,
2022-09-27,Dumbbell Overhead Triceps Extension,Triceps,10.0,kgs,9,,,
2022-09-27,Dumbbell Overhead Triceps Extension,Triceps,10.0,kgs,9,,,
2022-09-28,Pull Up,Back,5.0,kgs,6,,,
2022-09-28,Pull Up,Back,5.0,kgs,6,,,
2022-09-28,Pull Up,Back,5.0,kgs,5,,,
2022-09-28,Pull Up,Back,5.0,kgs,4,,,
2022-09-28,Deadlift,Back,0.0,kgs,10,,,
2022-09-28,Deadlift,Back,40.0,kgs,5,,,
2022-09-28,Deadlift,Back,80.0,kgs,2,,,
2022-09-28,Deadlift,Back,80.0,kgs,2,,,
2022-09-28,Deadlift,Back,100.0,kgs,6,,,
2022-09-28,RDL,Back,90.0,kgs,7,,,
2022-09-28,One Arm High Cable Row,Back,35.0,kgs,12,,,
2022-09-28,One Arm High Cable Row,Back,35.0,kgs,12,,,
2022-09-28,One Arm High Cable Row,Back,35.0,kgs,11,,,
2022-09-28,Reverse Pec Dec,Back,58.5,kgs,12,,,
2022-09-28,Reverse Pec Dec,Back,58.5,kgs,12,,,
2022-09-28,Reverse Pec Dec,Back,58.5,kgs,12,,,
2022-09-28,Reverse Pec Dec,Back,52.0,kgs,12,,,
2022-09-28,Straight-Arm Cable Pushdown,Back,35.0,kgs,14,,,
2022-09-28,Straight-Arm Cable Pushdown,Back,32.5,kgs,11,,,
2022-09-28,Straight-Arm Cable Pushdown,Back,32.5,kgs,8,,,
2022-09-28,EZ-Bar Curl,Biceps,25.0,kgs,12,,,
2022-09-28,EZ-Bar Curl,Biceps,25.0,kgs,8,,,
2022-09-28,EZ-Bar Curl,Biceps,20.0,kgs,8,,,
2022-09-28,EZ-Bar Curl,Biceps,20.0,kgs,7,,,
2022-09-29,Plate Loaded Leg Press,Legs,120.0,kgs,12,,,
2022-09-29,Plate Loaded Leg Press,Legs,275.0,kgs,15,,,
2022-09-29,Plate Loaded Leg Press,Legs,280.0,kgs,15,,,
2022-09-29,Plate Loaded Leg Press,Legs,290.0,kgs,15,,,
2022-09-29,Seated Leg Curl Machine,Legs,72.0,kgs,12,,,
2022-09-29,Seated Leg Curl Machine,Legs,72.0,kgs,12,,,
2022-09-29,Seated Leg Curl Machine,Legs,72.0,kgs,12,,,
2022-09-29,Seated Leg Curl Machine,Legs,72.0,kgs,8,,,
2022-09-29,Reverse Lunge Dumbbell,Legs,27.5,kgs,12,,,
2022-09-29,Reverse Lunge Dumbbell,Legs,27.5,kgs,12,,,
2022-09-29,Reverse Lunge Dumbbell,Legs,27.5,kgs,12,,,
2022-09-29,Hip Adduction,Legs,54.0,kgs,12,,,
2022-09-29,Hip Adduction,Legs,60.8,kgs,12,,,
2022-09-29,Hip Adduction,Legs,60.8,kgs,10,,,
2022-09-29,Leg Extension Machine,Legs,85.5,kgs,5,,,
2022-09-29,Leg Extension Machine,Legs,67.5,kgs,15,,,
2022-09-29,Cabel Weighted Crunches,Abs,40.0,kgs,15,,,
2022-09-29,Cabel Weighted Crunches,Abs,40.0,kgs,15,,,
2022-09-30,Flat Barbell Bench Press,Chest,0.0,kgs,12,,,
2022-09-30,Flat Barbell Bench Press,Chest,40.0,kgs,6,,,
2022-09-30,Flat Barbell Bench Press,Chest,60.0,kgs,3,,,
2022-09-30,Flat Barbell Bench Press,Chest,92.5,kgs,3,,,
2022-09-30,Flat Barbell Bench Press,Chest,95.0,kgs,2,,,
2022-09-30,Dumbbell Overhead Press,Shoulders,20.0,kgs,12,,,
2022-09-30,Dumbbell Overhead Press,Shoulders,20.0,kgs,12,,,
2022-09-30,Dumbbell Overhead Press,Shoulders,20.0,kgs,12,,,
2022-09-30,Dumbbell Overhead Press,Shoulders,22.5,kgs,8,,,
2022-09-30,Low To High Cable Fly,Chest,25.0,kgs,12,,,
2022-09-30,Low To High Cable Fly,Chest,25.0,kgs,12,,,
2022-09-30,Low To High Cable Fly,Chest,25.0,kgs,12,,,
2022-09-30,Low To High Cable Fly,Chest,25.0,kgs,9,,,
2022-09-30,Cable Lateral Raises,Shoulders,12.3,kgs,15,,,
2022-09-30,Cable Lateral Raises,Shoulders,12.3,kgs,15,,,
2022-09-30,Cable Lateral Raises,Shoulders,15.0,kgs,12,,,
2022-09-30,Cable Lateral Raises,Shoulders,15.0,kgs,9,,,
2022-09-30,Dip,Chest,25.0,kgs,6,,,
2022-09-30,Dip,Chest,0.0,kgs,8,,,
2022-09-30,Dip,Chest,0.0,kgs,7,,,
2022-09-30,Triceps Pushdown,Triceps,31.5,kgs,15,,,
2022-09-30,Triceps Pushdown,Triceps,31.5,kgs,15,,,
2022-09-30,Triceps Pushdown,Triceps,31.5,kgs,15,,,
2022-09-30,Triceps Pushdown,Triceps,31.5,kgs,15,,,
2022-10-01,Sumo Deadlift,Back,0.0,kgs,12,,,
2022-10-01,Sumo Deadlift,Back,40.0,kgs,6,,,
2022-10-01,Sumo Deadlift,Back,80.0,kgs,4,,,
2022-10-01,Sumo Deadlift,Back,130.0,kgs,5,,,
2022-10-01,Sumo Deadlift,Back,132.5,kgs,5,,,
2022-10-01,Sumo Deadlift,Back,135.0,kgs,5,,,
2022-10-01,Seated Chest Supported Row,Back,125.0,kgs,15,,,
2022-10-01,Seated Chest Supported Row,Back,127.5,kgs,15,,,
2022-10-01,Seated Chest Supported Row,Back,130.0,kgs,15,,,
2022-10-01,Seated Chest Supported Row,Back,132.5,kgs,15,,,
2022-10-01,Cable Face Pull Trap,Back,40.0,kgs,15,,,
2022-10-01,Cable Face Pull Trap,Back,40.0,kgs,15,,,
2022-10-01,Cable Face Pull Trap,Back,42.3,kgs,15,,,
2022-10-01,Single Arm Cable Lat Row,Back,32.5,kgs,12,,,
2022-10-01,Seated Cable Lat Row,Back,70.0,kgs,11,,,
2022-10-01,Seated Cable Lat Row,Back,67.3,kgs,7,,,
2022-10-01,Seated Cable Lat Row,Back,62.3,kgs,8,,,
2022-10-01,Cable Curl Behind Body,Biceps,10.0,kgs,20,,,
2022-10-01,Cable Curl Behind Body,Biceps,15.0,kgs,14,,,
2022-10-01,Cable Curl Behind Body,Biceps,12.5,kgs,13,,,
2022-10-01,Cable Curl Behind Body,Biceps,10.0,kgs,17,,,
2022-10-01,Rear Delt Cable Pull,Shoulders,30.0,kgs,12,,,
2022-10-01,Rear Delt Cable Pull,Shoulders,35.0,kgs,12,,,
2022-10-03,Barbell Front Squat,Legs,0.0,kgs,10,,,
2022-10-03,Barbell Front Squat,Legs,40.0,kgs,5,,,
2022-10-03,Barbell Front Squat,Legs,60.0,kgs,3,,,
2022-10-03,Barbell Front Squat,Legs,87.5,kgs,4,,,
2022-10-03,Barbell Front Squat,Legs,90.0,kgs,4,,,
2022-10-03,Barbell Front Squat,Legs,92.5,kgs,3,,,
2022-10-03,Hip Thrusts,Legs,45.0,kgs,15,,,
2022-10-03,Hip Thrusts,Legs,55.0,kgs,15,,,
2022-10-03,Hip Thrusts,Legs,60.0,kgs,15,,,
2022-10-03,Hip Thrusts,Legs,60.0,kgs,12,,,
2022-10-03,Seated Leg Curl Machine,Legs,76.5,kgs,12,,,
2022-10-03,Seated Leg Curl Machine,Legs,76.5,kgs,11,,,
2022-10-03,Seated Leg Curl Machine,Legs,76.5,kgs,9,,,
2022-10-03,Hanging Leg Raises,Abs,0.0,kgs,12,,,
2022-10-03,Hanging Leg Raises,Abs,0.0,kgs,12,,,
2022-10-03,Hanging Leg Raises,Abs,0.0,kgs,12,,,
2022-10-03,Contralateral Bulgarian Split Squats,Legs,37.5,kgs,10,,,
2022-10-03,Contralateral Bulgarian Split Squats,Legs,37.5,kgs,10,,,
2022-10-03,Contralateral Bulgarian Split Squats,Legs,37.5,kgs,10,,,
2022-10-03,Standing Smith Machine Calf Raises,Legs,95.0,kgs,12,,,
2022-10-03,Standing Smith Machine Calf Raises,Legs,95.0,kgs,12,,,
2022-10-03,Standing Smith Machine Calf Raises,Legs,95.0,kgs,12,,,
2022-10-04,Incline Dumbbell Bench Press,Chest,17.5,kgs,10,,,
2022-10-04,Incline Dumbbell Bench Press,Chest,37.5,kgs,8,,,
2022-10-04,Incline Dumbbell Bench Press,Chest,37.5,kgs,8,,,
2022-10-04,Incline Dumbbell Bench Press,Chest,37.5,kgs,8,,,
2022-10-04,Incline Dumbbell Bench Press,Chest,37.5,kgs,7,,,
2022-10-04,Plate Loaded Overhead Press,Shoulders,40.0,kgs,10,,,
2022-10-04,Plate Loaded Overhead Press,Shoulders,80.0,kgs,5,,,
2022-10-04,Plate Loaded Overhead Press,Shoulders,132.5,kgs,3,,,
2022-10-04,Plate Loaded Overhead Press,Shoulders,120.0,kgs,6,,,
2022-10-04,Plate Loaded Overhead Press,Shoulders,120.0,kgs,4,,,
2022-10-04,Butterfly's,Chest,58.5,kgs,12,,,
2022-10-04,Butterfly's,Chest,65.5,kgs,9,,,
2022-10-04,Butterfly's,Chest,58.5,kgs,11,,,
2022-10-04,Butterfly's,Chest,58.5,kgs,10,,,
2022-10-04,Cable Y Raises,Shoulders,10.0,kgs,15,,,
2022-10-04,Cable Y Raises,Shoulders,12.3,kgs,14,,,
2022-10-04,Cable Y Raises,Shoulders,12.3,kgs,12,,,
2022-10-04,Cable Y Raises,Shoulders,12.3,kgs,12,,,
2022-10-04,Cable Face Pull,Shoulders,35.0,kgs,20,,,
2022-10-04,Cable Face Pull,Shoulders,30.0,kgs,18,,,
2022-10-04,Cable Face Pull,Shoulders,30.0,kgs,15,,,
2022-10-04,Dumbbell Overhead Triceps Extension,Triceps,10.0,kgs,15,,,
2022-10-04,Dumbbell Overhead Triceps Extension,Triceps,10.0,kgs,15,,,
2022-10-04,Dumbbell Overhead Triceps Extension,Triceps,10.0,kgs,15,,,
2022-10-04,Dumbbell Overhead Triceps Extension,Triceps,10.0,kgs,11,,,
2022-10-06,Pull Up,Back,10.0,kgs,5,,,
2022-10-06,Pull Up,Back,10.0,kgs,5,,,
2022-10-06,Pull Up,Back,10.0,kgs,2,,,
2022-10-06,Pull Up,Back,0.0,kgs,2,,,
2022-10-06,Rack Pull,Back,80.0,kgs,12,,,
2022-10-06,Rack Pull,Back,100.0,kgs,10,,,
2022-10-06,Rack Pull,Back,110.0,kgs,10,,,
2022-10-06,Rack Pull,Back,115.0,kgs,10,,,
2022-10-06,One Arm High Cable Row,Back,45.0,kgs,12,,,
2022-10-06,One Arm High Cable Row,Back,58.5,kgs,12,,,
2022-10-06,One Arm High Cable Row,Back,58.5,kgs,12,,,
2022-10-06,Seated Rear Delt Row,Shoulders,80.0,kgs,15,,,
2022-10-06,Seated Rear Delt Row,Shoulders,120.0,kgs,12,,,
2022-10-06,Seated Rear Delt Row,Shoulders,120.0,kgs,12,,,
2022-10-06,Seated Rear Delt Row,Shoulders,120.0,kgs,12,,,
2022-10-06,Straight-Arm Cable Pushdown,Back,35.0,kgs,15,,,
2022-10-06,Straight-Arm Cable Pushdown,Back,40.0,kgs,15,,,
2022-10-06,Straight-Arm Cable Pushdown,Back,45.0,kgs,15,,,
2022-10-06,EZ-Bar Curl,Biceps,20.0,kgs,12,,,
2022-10-06,EZ-Bar Curl,Biceps,20.0,kgs,12,,,
2022-10-06,EZ-Bar Curl,Biceps,20.0,kgs,10,,,
2022-10-06,EZ-Bar Curl,Biceps,20.0,kgs,8,,,
2022-10-08,Hip Adduction,Legs,30.0,kgs,20,,,
2022-10-08,Hip Adduction,Legs,36.0,kgs,20,,,
2022-10-08,Hip Abduction,Legs,36.0,kgs,20,,,
2022-10-08,Hip Abduction,Legs,31.5,kgs,20,,,
2022-10-08,Barbell Squat,Legs,0.0,kgs,10,,,
2022-10-08,Barbell Squat,Legs,40.0,kgs,6,,,
2022-10-08,Barbell Squat,Legs,80.0,kgs,3,,,
2022-10-08,Barbell Squat,Legs,105.0,kgs,4,,,
2022-10-08,Barbell Squat,Legs,110.0,kgs,4,,,
2022-10-08,Barbell Squat,Legs,115.0,kgs,2,,,
2022-10-08,Plate Loaded Kneeling Leg Curl,Legs,50.0,kgs,12,,,
2022-10-08,Plate Loaded Kneeling Leg Curl,Legs,55.0,kgs,12,,,
2022-10-08,Plate Loaded Kneeling Leg Curl,Legs,57.5,kgs,10,,,
2022-10-08,Plate Loaded Kneeling Leg Curl,Legs,57.5,kgs,11,,,
2022-10-08,Seated Calf Raise,Legs,110.0,kgs,8,,,
2022-10-08,Seated Calf Raise,Legs,110.0,kgs,7,,,
2022-10-08,Seated Calf Raise,Legs,110.0,kgs,8,,,
2022-10-08,Seated Calf Raise,Legs,110.0,kgs,5,,,
2022-10-08,Hip Adduction,Legs,60.8,kgs,12,,,
2022-10-08,Hip Adduction,Legs,60.8,kgs,12,,,
2022-10-08,Hip Adduction,Legs,60.8,kgs,12,,,
2022-10-08,Leg Extension Machine,Legs,85.5,kgs,12,,,
2022-10-08,Leg Extension Machine,Legs,94.5,kgs,12,,,
2022-10-08,Leg Extension Machine,Legs,103.5,kgs,12,,,
2022-10-08,Cabel Weighted Crunches,Abs,42.3,kgs,15,,,
2022-10-08,Cabel Weighted Crunches,Abs,42.3,kgs,11,,,
2022-10-08,Cabel Weighted Crunches,Abs,42.3,kgs,12,,,
2022-10-09,Flat Barbell Bench Press,Chest,0.0,kgs,12,,,
2022-10-09,Flat Barbell Bench Press,Chest,40.0,kgs,6,,,
2022-10-09,Flat Barbell Bench Press,Chest,80.0,kgs,1,,,
2022-10-09,Flat Barbell Bench Press,Chest,95.0,kgs,1,,,
2022-10-09,Flat Barbell Bench Press,Chest,100.0,kgs,1,,,
2022-10-09,Smith Maschine Shoulder Press,Shoulders,40.0,kgs,12,,,
2022-10-09,Smith Maschine Shoulder Press,Shoulders,50.0,kgs,12,,,
2022-10-09,Smith Maschine Shoulder Press,Shoulders,55.0,kgs,9,,,
2022-10-09,Smith Maschine Shoulder Press,Shoulders,55.0,kgs,7,,,
2022-10-09,Dip,Chest,20.0,kgs,6,,,
2022-10-09,Triceps Press,Chest,58.5,kgs,8,,,
2022-10-09,Triceps Press,Chest,76.5,kgs,6,,,
2022-10-09,Triceps Press,Chest,76.5,kgs,3,,,
2022-10-09,Triceps Press,Chest,58.5,kgs,3,,,
2022-10-09,Cable Lateral Raises,Shoulders,15.0,kgs,13,,,
2022-10-09,Cable Lateral Raises,Shoulders,15.0,kgs,12,,,
2022-10-09,Cable Lateral Raises,Shoulders,15.0,kgs,12,,,
2022-10-09,Cable Lateral Raises,Shoulders,15.0,kgs,12,,,
2022-10-09,Low To High Cable Fly,Chest,25.0,kgs,10,,,
2022-10-09,Low To High Cable Fly,Chest,25.0,kgs,10,,,
2022-10-09,Low To High Cable Fly,Chest,20.0,kgs,11,,,
2022-10-09,Low To High Cable Fly,Chest,20.0,kgs,9,,,
2022-10-09,Triceps Pushdown Single Arm Underhand Grip,Triceps,10.0,kgs,15,,,
2022-10-09,Triceps Pushdown Single Arm Underhand Grip,Triceps,17.3,kgs,15,,,
2022-10-09,Triceps Pushdown Single Arm Underhand Grip,Triceps,17.3,kgs,12,,,
2022-10-09,Triceps Pushdown Single Arm Underhand Grip,Triceps,15.0,kgs,15,,,
2022-10-10,Sumo Deadlift,Back,0.0,kgs,12,,,
2022-10-10,Sumo Deadlift,Back,40.0,kgs,6,,,
2022-10-10,Sumo Deadlift,Back,80.0,kgs,3,,,
2022-10-10,Sumo Deadlift,Back,132.5,kgs,5,,,
2022-10-10,Sumo Deadlift,Back,137.5,kgs,5,,,
2022-10-10,Sumo Deadlift,Back,142.5,kgs,5,,,
2022-10-10,Seated Chest Supported Row,Back,80.0,kgs,15,,,
2022-10-10,Seated Chest Supported Row,Back,120.0,kgs,15,,,
2022-10-10,Seated Chest Supported Row,Back,80.0,kgs,15,,,
2022-10-10,Seated Chest Supported Row,Back,90.0,kgs,15,,,
2022-10-10,Cable Face Pull Trap,Back,30.0,kgs,15,,,
2022-10-10,Cable Face Pull Trap,Back,35.0,kgs,15,,,
2022-10-10,Cable Face Pull Trap,Back,40.0,kgs,15,,,
2022-10-10,Seated One Arm Assisted Lat Row,Back,45.0,kgs,12,,,
2022-10-10,Seated One Arm Assisted Lat Row,Back,58.5,kgs,12,,,
2022-10-10,Seated One Arm Assisted Lat Row,Back,65.5,kgs,12,,,
